"id","region_id","name","longitude","latitude","people_count","group_id","climate","house_points","street_points","park_points","business_points","social_points","common_points","total_points","emblem_url","region_name","group_name","year"
1941,121,"Барабинск",78.3309505080317,55.3487741188273,28.7,12,"условно комфортный климат",17,25,24,12,21,35,134,"https://api.индекс-городов.рф/uploads/city/emblem/1166/thumb_52_barabinsk.png","Новосибирская область","Малый город",2019
1942,164,"Барыш",47.1281079209676,53.6446108412441,15.5,13,"условно комфортный климат",27,30,20,26,15,44,162,"https://api.индекс-городов.рф/uploads/city/emblem/1167/thumb_53_barysh.png","Ульяновская область","Малый город",2019
1943,140,"Бахчисарай",33.8708463927439,44.7519066440748,26.7,12,"условно комфортный климат",27,28,30,23,15,34,157,"https://api.индекс-городов.рф/uploads/city/emblem/1168/thumb_54_bakhchisaray.png","Республика Крым","Малый город",2019
1944,160,"Бежецк",36.6978207709527,57.7845406360262,20.4,13,"условно комфортный климат",21,29,26,33,24,33,166,"https://api.индекс-городов.рф/uploads/city/emblem/1169/thumb_55_bezhetsk.png","Тверская область","Малый город",2019
1945,151,"Белая Калитва",40.7787855707971,48.1777369401495,39.3,12,"условно комфортный климат",42,27,21,25,26,32,173,"https://api.индекс-городов.рф/uploads/city/emblem/1170/thumb_56_belaya_kalitva.png","Ростовская область","Малый город",2019
1946,107,"Белая Холуница",50.8402828450504,58.842992253724,10.1,13,"условно комфортный климат",25,26,17,24,16,36,144,"https://api.индекс-городов.рф/uploads/city/emblem/1171/thumb_57_belaya_kholunitsa.gif","Кировская область","Малый город",2019
1947,162,"Белев",36.1287958527438,53.808253892859,12.6,13,"условно комфортный климат",31,30,26,34,22,32,175,"https://api.индекс-городов.рф/uploads/city/emblem/1172/thumb_58_belev.png","Тульская область","Малый город",2019
1948,140,"Белогорск",34.5794214393169,45.049064871137,16.4,13,"условно комфортный климат",15,30,12,17,11,35,120,"https://api.индекс-городов.рф/uploads/city/emblem/1174/thumb_60_belozersk.png","Республика Крым","Малый город",2019
1949,97,"Белозерск",37.7886661469447,60.0261094658881,8.6,13,"условно комфортный климат",24,40,33,21,18,29,165,"https://api.индекс-городов.рф/uploads/city/emblem/1175/thumb_61_belozersk.png","Вологодская область","Малый город",2019
1950,89,"Белокуриха",84.962703409023,51.9801509398604,15.2,13,"условно комфортный климат",36,33,25,19,27,37,177,"https://api.индекс-городов.рф/uploads/city/emblem/1176/thumb_62_belokurikha.png","Алтайский край","Малый город",2019
1951,138,"Беломорск",34.7772143994881,64.5250906471825,9.2,13,"тяжелые климатические условия",13,42,29,27,17,35,163,"https://api.индекс-городов.рф/uploads/city/emblem/1177/thumb_63_belomorsk.png","Республика Карелия","Малый город",2019
1952,104,"Белоусово",36.6695461166347,55.0926529525368,10.2,13,"условно комфортный климат",46,42,19,28,19,39,193,"https://api.индекс-городов.рф/uploads/city/emblem/1178/thumb_64_belousovo.png","Калужская область","Малый город",2019
1953,166,"Белоярский",66.7550726239039,63.6843795579891,19.6,13,"тяжелые климатические условия",37,40,29,28,32,44,210,"https://api.индекс-городов.рф/uploads/city/emblem/1179/thumb_65_beloyarsky.png","Ханты-Мансийский автономный округ","Малый город",2019
1954,160,"Белый",32.9441073595711,55.845621655268,3.1,14,"условно комфортный климат",21,33,24,24,23,33,158,"https://api.индекс-городов.рф/uploads/city/emblem/1180/thumb_66_bely.png","Тверская область","Малый город",2019
1955,106,"Березовский",86.2490771944895,55.6300202628119,45.6,12,"условно комфортный климат",34,24,26,13,24,32,153,"https://api.индекс-городов.рф/uploads/city/emblem/1181/thumb_67_berezovsky.png","Кемеровская область","Малый город",2019
1956,135,"Тырныауз",42.9233875208229,43.3985462271372,20.6,13,"условно комфортный климат",43,36,12,16,18,37,162,NA,"Республика Кабардино-Балкария","Малый город",2019
1957,159,"Уварово",42.2555478120679,51.9743070353513,23.1,13,"условно комфортный климат",45,32,19,24,23,33,176,"https://api.индекс-городов.рф/uploads/city/emblem/1798/thumb_686_uvarovo.gif","Тамбовская область","Малый город",2019
1958,155,"Углегорск",142.065281362064,49.078158773222,8.7,13,"условно комфортный климат",18,33,19,28,19,32,149,"https://api.индекс-городов.рф/uploads/city/emblem/1799/thumb_687_Uglegorsk.png","Сахалинская область","Малый город",2019
1959,170,"Углич",38.3188592648319,57.521471842383,31.8,12,"условно комфортный климат",32,34,27,32,31,30,186,"https://api.индекс-городов.рф/uploads/city/emblem/1800/thumb_688_uglich.gif","Ярославская область","Малый город",2019
1960,102,"Байкальск",104.138830526356,51.512511614724,12.5,13,"условно комфортный климат",26,39,24,15,14,32,150,"https://api.индекс-городов.рф/uploads/city/emblem/1158/thumb_44_baikalsk.gif","Иркутская область","Малый город",2019
1961,122,"Тюкалинск",72.2101501241292,55.8707859406029,10.3,13,"условно комфортный климат",25,27,23,21,14,38,148,"https://api.индекс-городов.рф/uploads/city/emblem/1797/thumb_685_tyukalinsk.png","Омская область","Малый город",2019
1962,102,"Тайшет",97.9872642364446,55.9249120340752,32.7,12,"условно комфортный климат",20,18,20,14,16,36,124,"https://api.индекс-городов.рф/uploads/city/emblem/1768/thumb_656_Tayshet.png","Иркутская область","Малый город",2019
1963,116,"Талдом",37.5296209691473,56.7305378299124,12.6,13,"условно комфортный климат",35,28,39,40,21,38,201,"https://api.индекс-городов.рф/uploads/city/emblem/1769/thumb_657_Taldom.gif","Московская область","Малый город",2019
1964,156,"Талица",63.7326164099904,57.012843887812,15.6,13,"условно комфортный климат",35,34,22,20,20,36,167,"https://api.индекс-городов.рф/uploads/city/emblem/1770/thumb_658_Talitsa.png","Свердловская область","Малый город",2019
1965,122,"Тара",74.3448905020574,56.9209945127834,28.2,12,"условно комфортный климат",23,27,18,22,22,35,147,"https://api.индекс-городов.рф/uploads/city/emblem/1771/thumb_659_Tara.png","Омская область","Малый город",2019
1966,169,"Тарко-Сале",77.7291733531601,64.9094807854363,21.5,13,"тяжелые климатические условия",38,43,42,30,27,39,219,"https://api.индекс-городов.рф/uploads/city/emblem/1772/thumb_660_Tarko-sale.png","Ямало-Ненецкий автономный округ","Малый город",2019
1967,104,"Таруса",37.1737912135942,54.727009729637,9.2,13,"условно комфортный климат",40,34,17,29,23,33,176,"https://api.индекс-городов.рф/uploads/city/emblem/1773/thumb_661_Tarusa.png","Калужская область","Малый город",2019
1968,121,"Татарск",75.9711059099155,55.2319421416619,23.4,13,"условно комфортный климат",28,30,31,20,20,36,165,"https://api.индекс-городов.рф/uploads/city/emblem/1774/thumb_662_Tatarsk.png","Новосибирская область","Малый город",2019
